,presicion,recall,f1
tau:1.20-gamma:0.20-C:0.50-bound:0.05,0.38271186882675073,0.967304625199362,0.5481800145689034
tau:1.20-gamma:0.20-C:0.50-bound:0.03,0.3480997881260737,0.9912280701754387,0.5148562496362592
tau:1.20-gamma:0.20-C:0.50-bound:0.01,0.2887109466130315,1.0,0.44711980559602255
tau:1.20-gamma:0.20-C:0.70-bound:0.50,0.6664224664224664,0.5250139512153242,0.5799872519938759
tau:1.20-gamma:0.20-C:0.70-bound:0.30,0.5789836563199882,0.6984770886372718,0.62907242470409
tau:1.20-gamma:0.20-C:0.70-bound:0.10,0.45410418974248756,0.9027492974861397,0.6026229026208062
tau:1.20-gamma:0.20-C:0.70-bound:0.05,0.39661957119437385,0.9760765550239233,0.5636861924341182
tau:1.20-gamma:0.20-C:0.70-bound:0.03,0.3620262972153823,0.9912280701754387,0.5298830004786467
tau:1.20-gamma:0.20-C:0.70-bound:0.01,0.29588914967865193,1.0,0.4557597887270965
tau:1.20-gamma:0.20-C:0.80-bound:0.50,0.6561645299145299,0.5353114340528529,0.5809954748863237
tau:1.20-gamma:0.20-C:0.80-bound:0.30,0.578095800870237,0.6909013310615141,0.624094506818084
tau:1.20-gamma:0.20-C:0.80-bound:0.10,0.46095991087143756,0.9027492974861397,0.608335611859602
tau:1.20-gamma:0.20-C:0.80-bound:0.05,0.39821300792231024,0.9685007974481659,0.5640239408146098
tau:1.20-gamma:0.20-C:0.80-bound:0.03,0.3684827737220371,0.9912280701754387,0.5367686298002733
tau:1.20-gamma:0.20-C:0.80-bound:0.01,0.29601848860660945,0.9912280701754387,0.4551994498253585
tau:1.20-gamma:0.20-C:1.00-bound:0.50,0.6785166240409207,0.5428871916286104,0.5950260779262148
tau:1.20-gamma:0.20-C:1.00-bound:0.30,0.5888745024285488,0.6909013310615141,0.6305313703255235
tau:1.20-gamma:0.20-C:1.00-bound:0.10,0.4790046516790703,0.9115212273107011,0.6262249330165021
tau:1.20-gamma:0.20-C:1.00-bound:0.05,0.40968594845345546,0.9609250398724084,0.5739750815742272
tau:1.20-gamma:0.20-C:1.00-bound:0.03,0.37500048348066534,0.9912280701754387,0.5438031816043863
tau:1.20-gamma:0.20-C:1.00-bound:0.01,0.3023666669429044,0.9912280701754387,0.46271948081158615
tau:1.20-gamma:0.20-C:2.00-bound:0.50,0.6658869395711501,0.5434320319903844,0.5943383193383194
tau:1.20-gamma:0.20-C:2.00-bound:0.30,0.6141807217076035,0.7288114885368889,0.6634161664958768
tau:1.20-gamma:0.20-C:2.00-bound:0.10,0.48745849651388795,0.889958757235645,0.6281036152328525
tau:1.20-gamma:0.20-C:2.00-bound:0.05,0.4467509798245152,0.9533179127000637,0.6070179554762377
tau:1.20-gamma:0.20-C:2.00-bound:0.03,0.4099784843649972,0.9912280701754387,0.5794083471753909
tau:1.20-gamma:0.20-C:2.00-bound:0.01,0.3141759258072833,0.9912280701754387,0.4765368821933588
tau:1.20-gamma:0.25-C:0.30-bound:0.50,0.6643722018722019,0.5486080154272374,0.5936204805903849
tau:1.20-gamma:0.25-C:0.30-bound:0.30,0.5596683192494661,0.7136599733853739,0.6229779175260984
tau:1.20-gamma:0.25-C:0.30-bound:0.10,0.4210207231040564,0.9007177033492825,0.5722672190414125
tau:1.20-gamma:0.25-C:0.30-bound:0.05,0.37082106649666624,0.9661084529505581,0.5355517149956136
tau:1.20-gamma:0.25-C:0.30-bound:0.03,0.3331979831862569,0.9748803827751197,0.4961806667544046
tau:1.20-gamma:0.25-C:0.30-bound:0.01,0.28038580244198547,1.0,0.43706091711097966
tau:1.20-gamma:0.25-C:0.50-bound:0.50,0.6500534188034188,0.5250139512153242,0.5736380456446696
tau:1.20-gamma:0.25-C:0.50-bound:0.30,0.564561658564657,0.7057234654488659,0.6220872406933787
tau:1.20-gamma:0.25-C:0.50-bound:0.10,0.4560509624339411,0.9103250550618972,0.6059684118406762
tau:1.20-gamma:0.25-C:0.50-bound:0.05,0.3927445606558449,0.9760765550239233,0.5596693121693121
tau:1.20-gamma:0.25-C:0.50-bound:0.03,0.35715009903240474,0.9912280701754387,0.5245892246018514
tau:1.20-gamma:0.25-C:0.50-bound:0.01,0.29284714623562785,1.0,0.4520435563397213
tau:1.20-gamma:0.25-C:0.70-bound:0.50,0.6561645299145299,0.5353114340528529,0.5809954748863237
tau:1.20-gamma:0.25-C:0.70-bound:0.30,0.5698569749216301,0.6984770886372718,0.6227990938012147
tau:1.20-gamma:0.25-C:0.70-bound:0.10,0.46739936791059483,0.9027492974861397,0.613693622579459
tau:1.20-gamma:0.25-C:0.70-bound:0.05,0.40498468903230805,0.9685007974481659,0.5706791420495235
tau:1.20-gamma:0.25-C:0.70-bound:0.03,0.3702668950422869,0.9912280701754387,0.5387929212982491
tau:1.20-gamma:0.25-C:0.70-bound:0.01,0.2998716727083454,0.9912280701754387,0.45968135589608633
tau:1.20-gamma:0.25-C:0.80-bound:0.50,0.6468137254901961,0.5428871916286104,0.5836347560697766
tau:1.20-gamma:0.25-C:0.80-bound:0.30,0.5889458304641843,0.6984770886372716,0.6339556831400804
tau:1.20-gamma:0.25-C:0.80-bound:0.10,0.47516233766233756,0.9115212273107011,0.6229928521503809
tau:1.20-gamma:0.25-C:0.80-bound:0.05,0.4104381790744673,0.9609250398724084,0.5748658046827329
tau:1.20-gamma:0.25-C:0.80-bound:0.03,0.3760105844907664,0.9912280701754387,0.5449138813452231
tau:1.20-gamma:0.25-C:0.80-bound:0.01,0.3033245213490347,0.9912280701754387,0.46380173189383717
tau:1.20-gamma:0.25-C:1.00-bound:0.50,0.6803140096618358,0.5587602075016264,0.6076096602412392
tau:1.20-gamma:0.25-C:1.00-bound:0.30,0.5880439545623082,0.7136286037887868,0.6410536664575758
tau:1.20-gamma:0.25-C:1.00-bound:0.10,0.4848847365065236,0.9202931571352625,0.6332376834718755
tau:1.20-gamma:0.25-C:1.00-bound:0.05,0.42137910195524747,0.9529885319359003,0.5837812697508303
tau:1.20-gamma:0.25-C:1.00-bound:0.03,0.3830286144928612,0.9912280701754387,0.5522090711837934
tau:1.20-gamma:0.25-C:1.00-bound:0.01,0.3040954415954416,0.9912280701754387,0.464680514186328
tau:1.20-gamma:0.25-C:2.00-bound:0.50,0.6694978632478632,0.5275590161173684,0.5843921497838267
tau:1.20-gamma:0.25-C:2.00-bound:0.30,0.6154151922403195,0.7036918713120087,0.652947961286286
tau:1.20-gamma:0.25-C:2.00-bound:0.10,0.4989610160483671,0.889958757235645,0.6374276527673953
tau:1.20-gamma:0.25-C:2.00-bound:0.05,0.4479653455585133,0.9445459828755024,0.6062007887732207
tau:1.20-gamma:0.25-C:2.00-bound:0.03,0.4170983429839959,0.983652312599681,0.5849601899898416
tau:1.20-gamma:0.25-C:2.00-bound:0.01,0.32155696057512756,0.9912280701754387,0.48496859252645746
tau:1.20-gamma:0.30-C:0.30-bound:0.50,0.6537464985994398,0.5325897087910817,0.5808355265263611
tau:1.20-gamma:0.30-C:0.30-bound:0.30,0.5574042050944225,0.7060842158096162,0.6186591884705093
tau:1.20-gamma:0.30-C:0.30-bound:0.10,0.4271487760535513,0.9007177033492825,0.5780521719887337
tau:1.20-gamma:0.30-C:0.30-bound:0.05,0.3752203915389109,0.967304625199362,0.5402686738213054
tau:1.20-gamma:0.30-C:0.30-bound:0.03,0.33841317503730006,0.983652312599681,0.5031943064332132
tau:1.20-gamma:0.30-C:0.30-bound:0.01,0.28679136158682883,1.0,0.444791508709832
tau:1.20-gamma:0.30-C:0.50-bound:0.50,0.6482142857142857,0.5337858810398856,0.5785710970893488
tau:1.20-gamma:0.30-C:0.50-bound:0.30,0.564561658564657,0.7057234654488659,0.6220872406933787
tau:1.20-gamma:0.30-C:0.50-bound:0.10,0.45752252699927126,0.9103250550618972,0.6073862915356677
tau:1.20-gamma:0.30-C:0.50-bound:0.05,0.39834522024632424,0.9760765550239233,0.5653086451845715
tau:1.20-gamma:0.30-C:0.50-bound:0.03,0.3644783221875006,0.9912280701754387,0.5324159433390975
tau:1.20-gamma:0.30-C:0.50-bound:0.01,0.2986278875423139,1.0,0.4588548280374704
tau:1.20-gamma:0.30-C:0.70-bound:0.50,0.6652777777777777,0.5508236995651183,0.5959509916058264
tau:1.20-gamma:0.30-C:0.70-bound:0.30,0.5835515038179835,0.7060528462130292,0.6346511861474848
tau:1.20-gamma:0.30-C:0.70-bound:0.10,0.4774694620624853,0.9202931571352625,0.6268708708353801
tau:1.20-gamma:0.30-C:0.70-bound:0.05,0.40974090016290265,0.9529885319359003,0.5727195940858181
tau:1.20-gamma:0.30-C:0.70-bound:0.03,0.37600230497429016,0.9912280701754387,0.544880662258711
tau:1.20-gamma:0.30-C:0.70-bound:0.01,0.3033245213490347,0.9912280701754387,0.46380173189383717
tau:1.20-gamma:0.30-C:0.80-bound:0.50,0.673313492063492,0.5515138306900321,0.5996927159717858
tau:1.20-gamma:0.30-C:0.80-bound:0.30,0.5862722048066876,0.7057234654488659,0.6352415773121535
tau:1.20-gamma:0.30-C:0.80-bound:0.10,0.4813117760792179,0.9202931571352625,0.6301029517015012
tau:1.20-gamma:0.30-C:0.80-bound:0.05,0.41946016771488465,0.9529885319359003,0.5820301236045463
tau:1.20-gamma:0.30-C:0.80-bound:0.03,0.38185016331441,0.9912280701754387,0.5509810010083548
tau:1.20-gamma:0.30-C:0.80-bound:0.01,0.3054348632088358,0.9912280701754387,0.4662721220720217
tau:1.20-gamma:0.30-C:1.00-bound:0.50,0.6627214170692431,0.55945033862654,0.6013651540327326
tau:1.20-gamma:0.30-C:1.00-bound:0.30,0.5973124098124097,0.720874980600381,0.6490966922968364
tau:1.20-gamma:0.30-C:1.00-bound:0.10,0.4917334960578668,0.9202931571352625,0.6389180264180264
tau:1.20-gamma:0.30-C:1.00-bound:0.05,0.4345756139335167,0.960564289511658,0.597737516046757
tau:1.20-gamma:0.30-C:1.00-bound:0.03,0.3925765393656448,0.9912280701754387,0.5619899506885809
tau:1.20-gamma:0.30-C:1.00-bound:0.01,0.30969387119918707,0.9912280701754387,0.4711467519466516
tau:1.20-gamma:0.30-C:2.00-bound:0.50,0.6694978632478632,0.5268688849924548,0.583421305789727
tau:1.20-gamma:0.30-C:2.00-bound:0.30,0.6192239858906525,0.6964454945004145,0.6512591408872673
tau:1.20-gamma:0.30-C:2.00-bound:0.10,0.4989610160483671,0.889958757235645,0.6374276527673953
tau:1.20-gamma:0.30-C:2.00-bound:0.05,0.4540346444161307,0.9445459828755024,0.611463213072536
tau:1.20-gamma:0.30-C:2.00-bound:0.03,0.4240313295129372,0.983652312599681,0.5918001379965854
tau:1.20-gamma:0.30-C:2.00-bound:0.01,0.3217870995790859,0.9912280701754387,0.48515174270960765
tau:1.20-gamma:0.40-C:0.30-bound:0.50,0.6657979133682458,0.5325897087910817,0.5856185487512436
tau:1.20-gamma:0.40-C:0.30-bound:0.30,0.5522079490557751,0.7132992230246235,0.6185129380633194
tau:1.20-gamma:0.40-C:0.30-bound:0.10,0.43515670893330466,0.9015531252373359,0.5854356022560963
tau:1.20-gamma:0.40-C:0.30-bound:0.05,0.3848836663852144,0.9760765550239233,0.5514145730644315
tau:1.20-gamma:0.40-C:0.30-bound:0.03,0.3504199244911719,0.9912280701754387,0.5172918381600937
tau:1.20-gamma:0.40-C:0.30-bound:0.01,0.2919555519012,1.0,0.45102976382538845
tau:1.20-gamma:0.40-C:0.50-bound:0.50,0.6601010101010102,0.5580700763767125,0.5959312253429899
tau:1.20-gamma:0.40-C:0.50-bound:0.30,0.5790708812260537,0.7132992230246235,0.6345784316729418
tau:1.20-gamma:0.40-C:0.50-bound:0.10,0.4659343536814104,0.9202931571352625,0.6169418538977476
tau:1.20-gamma:0.40-C:0.50-bound:0.05,0.4076633314186826,0.9685007974481659,0.5732866819797179
tau:1.20-gamma:0.40-C:0.50-bound:0.03,0.3704309521751834,0.9912280701754387,0.5388993180420726
tau:1.20-gamma:0.40-C:0.50-bound:0.01,0.30268718579783105,1.0,0.4639218755801762
tau:1.20-gamma:0.40-C:0.70-bound:0.50,0.6595282750781473,0.5732529611248146,0.6057136414183123
tau:1.20-gamma:0.40-C:0.70-bound:0.30,0.5938309254463677,0.7363872461126465,0.6543421064126825
tau:1.20-gamma:0.40-C:0.70-bound:0.10,0.48797177090691274,0.9202931571352625,0.6357380552052683
tau:1.20-gamma:0.40-C:0.70-bound:0.05,0.43071182373658684,0.9529885319359003,0.5925971898285339
tau:1.20-gamma:0.40-C:0.70-bound:0.03,0.38760250105827315,0.9912280701754387,0.5569353705655075
tau:1.20-gamma:0.40-C:0.70-bound:0.01,0.30899676209949617,0.9912280701754387,0.4703074185291824
tau:1.20-gamma:0.40-C:0.80-bound:0.50,0.6585233918128655,0.5891259769978305,0.6140575237884375
tau:1.20-gamma:0.40-C:0.80-bound:0.30,0.5850748867990248,0.7288114885368889,0.6460490307283026
tau:1.20-gamma:0.40-C:0.80-bound:0.10,0.48797177090691274,0.9202931571352625,0.6357380552052683
tau:1.20-gamma:0.40-C:0.80-bound:0.05,0.43794621749408985,0.9529885319359003,0.5994447290215755
tau:1.20-gamma:0.40-C:0.80-bound:0.03,0.3957750898707307,0.9912280701754387,0.565097430832831
tau:1.20-gamma:0.40-C:0.80-bound:0.01,0.3143136493136493,0.9912280701754387,0.47644942712679744
tau:1.20-gamma:0.40-C:1.00-bound:0.50,0.6566435269760077,0.557234654488659,0.5963239830516719
tau:1.20-gamma:0.40-C:1.00-bound:0.30,0.6044652186893567,0.7288114885368889,0.6562287646379681
tau:1.20-gamma:0.40-C:1.00-bound:0.10,0.48958780352124376,0.9047808916229969,0.6334797206089579
tau:1.20-gamma:0.40-C:1.00-bound:0.05,0.4494873136838249,0.960564289511658,0.6115105430250912
tau:1.20-gamma:0.40-C:1.00-bound:0.03,0.40939271762255974,0.9912280701754387,0.5786718551343182
tau:1.20-gamma:0.40-C:1.00-bound:0.01,0.31578699078699074,0.9912280701754387,0.47839575460339345
tau:1.20-gamma:0.40-C:2.00-bound:0.50,0.6869658119658121,0.5423811505047202,0.600753449009263
tau:1.20-gamma:0.40-C:2.00-bound:0.30,0.633762153314877,0.7052174243249758,0.6608874026575889
tau:1.20-gamma:0.40-C:2.00-bound:0.10,0.5175739261105116,0.8907941791236985,0.653246025560277
tau:1.20-gamma:0.40-C:2.00-bound:0.05,0.46040568730786124,0.944185232514752,0.6168890518319843
tau:1.20-gamma:0.40-C:2.00-bound:0.03,0.42978569632981395,0.983652312599681,0.5970183497628992
tau:1.20-gamma:0.40-C:2.00-bound:0.01,0.325160243014645,0.9912280701754387,0.4890139090732972
tau:1.20-gamma:0.50-C:0.30-bound:0.50,0.6630718954248366,0.5413616386156431,0.5885213307237931
tau:1.20-gamma:0.50-C:0.30-bound:0.30,0.5543746015555272,0.720874980600381,0.6233341126958148
tau:1.20-gamma:0.50-C:0.30-bound:0.10,0.4480293409103404,0.9103250550618972,0.5992030199356327
tau:1.20-gamma:0.50-C:0.30-bound:0.05,0.3902927178746444,0.9760765550239233,0.5572074560998611
tau:1.20-gamma:0.50-C:0.30-bound:0.03,0.3584953143215855,0.9912280701754387,0.5260516122971984
tau:1.20-gamma:0.50-C:0.30-bound:0.01,0.3000198257938595,1.0,0.460740685779387
tau:1.20-gamma:0.50-C:0.50-bound:0.50,0.662665529980108,0.5724175392367612,0.606909813667116
tau:1.20-gamma:0.50-C:0.50-bound:0.30,0.5801358411703239,0.7281213574119753,0.6424834489157271
tau:1.20-gamma:0.50-C:0.50-bound:0.10,0.47567941317941315,0.9202931571352625,0.6253203373503888
tau:1.20-gamma:0.50-C:0.50-bound:0.05,0.41869053278148666,0.9681400470874154,0.5842426032146445
tau:1.20-gamma:0.50-C:0.50-bound:0.03,0.38273441302218764,0.9912280701754387,0.551914094762196
tau:1.20-gamma:0.50-C:0.50-bound:0.01,0.30632099194707724,1.0,0.46800942176768373
tau:1.20-gamma:0.50-C:0.70-bound:0.50,0.6512208216619982,0.5644810313002533,0.5962595752629347
tau:1.20-gamma:0.50-C:0.70-bound:0.30,0.5895149666467133,0.7436336229242406,0.6551746185256824
tau:1.20-gamma:0.50-C:0.70-bound:0.10,0.48615553159067354,0.9202931571352625,0.6342397298042459
tau:1.20-gamma:0.50-C:0.70-bound:0.05,0.4512571512827559,0.9681400470874154,0.6148052444655593
tau:1.20-gamma:0.50-C:0.70-bound:0.03,0.3981541409048857,0.9912280701754387,0.5675535847498832
tau:1.20-gamma:0.50-C:0.70-bound:0.01,0.315980315980316,0.9912280701754387,0.47855370582682083
tau:1.20-gamma:0.50-C:0.80-bound:0.50,0.6702394419306184,0.5720567888760109,0.6090559409509774
tau:1.20-gamma:0.50-C:0.80-bound:0.30,0.5933878298945766,0.7363872461126465,0.6542468627066222
tau:1.20-gamma:0.50-C:0.80-bound:0.10,0.48770750029380494,0.9123566491987546,0.6337639876062007
tau:1.20-gamma:0.50-C:0.80-bound:0.05,0.4529563238595881,0.9681400470874154,0.6163478333320919
tau:1.20-gamma:0.50-C:0.80-bound:0.03,0.40636701847010176,0.9832915622389305,0.574263013981324
tau:1.20-gamma:0.50-C:0.80-bound:0.01,0.31669758254265296,0.9912280701754387,0.4793925680246398
tau:1.20-gamma:0.50-C:1.00-bound:0.50,0.66812591536057,0.5648104120644166,0.6044305940499597
tau:1.20-gamma:0.50-C:1.00-bound:0.30,0.6234819993996857,0.7300076607856929,0.6665396581048898
tau:1.20-gamma:0.50-C:1.00-bound:0.10,0.4912350903429492,0.8972051340472392,0.6330661556792639
tau:1.20-gamma:0.50-C:1.00-bound:0.05,0.45248069625630083,0.9593681172628541,0.6139371445565521
tau:1.20-gamma:0.50-C:1.00-bound:0.03,0.4185750250399285,0.9912280701754387,0.5879000946317173
tau:1.20-gamma:0.50-C:1.00-bound:0.01,0.3217965333001834,0.9912280701754387,0.4852150537634408
tau:1.20-gamma:0.50-C:2.00-bound:0.50,0.6871912401324166,0.5651397928285801,0.6140295389332616
tau:1.20-gamma:0.50-C:2.00-bound:0.30,0.6339193549338477,0.6896737892161232,0.6548837173136569
tau:1.20-gamma:0.50-C:2.00-bound:0.10,0.531919006919007,0.8820222492991371,0.6622632310833202
tau:1.20-gamma:0.50-C:2.00-bound:0.05,0.4646042548408433,0.9366094749389945,0.6187012987012986
tau:1.20-gamma:0.50-C:2.00-bound:0.03,0.42737361611311186,0.9757158046631731,0.5934333550771907
tau:1.20-gamma:0.50-C:2.00-bound:0.01,0.3310036607838734,1.0,0.49656413856001347
tau:1.20-gamma:1.00-C:0.30-bound:0.50,0.6476587301587302,0.5489687657879877,0.5853503406694895
tau:1.20-gamma:1.00-C:0.30-bound:0.30,0.5909661127403063,0.7663922652481004,0.6617047870074505
tau:1.20-gamma:1.00-C:0.30-bound:0.10,0.4673082963834508,0.92786891471102,0.6199059423040294
tau:1.20-gamma:1.00-C:0.30-bound:0.05,0.4121116138763197,0.9681400470874154,0.5773954368604411
tau:1.20-gamma:1.00-C:0.30-bound:0.03,0.3783581694001484,1.0,0.5485773051721055
tau:1.20-gamma:1.00-C:0.30-bound:0.01,0.3101596043497452,1.0,0.472883015276712
tau:1.20-gamma:1.00-C:0.50-bound:0.50,0.6444845329436123,0.5553483511149414,0.5904049509872579
tau:1.20-gamma:1.00-C:0.50-bound:0.30,0.607730795774274,0.7820498215235058,0.6791321317799149
tau:1.20-gamma:1.00-C:0.50-bound:0.10,0.49094415575369094,0.9115212273107011,0.635889149112593
tau:1.20-gamma:1.00-C:0.50-bound:0.05,0.4467558841650292,0.960564289511658,0.6091696085068081
tau:1.20-gamma:1.00-C:0.50-bound:0.03,0.4099126037019119,0.9920634920634921,0.5792383129352934
tau:1.20-gamma:1.00-C:0.50-bound:0.01,0.32679029376851926,1.0,0.4918100593641757
tau:1.20-gamma:1.00-C:0.70-bound:0.50,0.677637901314372,0.5565445233637454,0.5987398767476527
tau:1.20-gamma:1.00-C:0.70-bound:0.30,0.62984566551777,0.7293175296607791,0.6692981454881014
tau:1.20-gamma:1.00-C:0.70-bound:0.10,0.4986629034037294,0.8884332042226779,0.6375700158170446
tau:1.20-gamma:1.00-C:0.70-bound:0.05,0.45932949925688327,0.9593681172628541,0.6202258366139994
tau:1.20-gamma:1.00-C:0.70-bound:0.03,0.4212697614658399,0.9832915622389305,0.5887087977525339
tau:1.20-gamma:1.00-C:0.70-bound:0.01,0.33035779107854396,1.0,0.49613550569732223
tau:1.20-gamma:1.00-C:0.80-bound:0.50,0.6843045679810387,0.5637909001753395,0.6056843211920971
tau:1.20-gamma:1.00-C:0.80-bound:0.30,0.6507335257335257,0.7301529515488325,0.6819637374050654
tau:1.20-gamma:1.00-C:0.80-bound:0.10,0.5025419658514697,0.8796612743981164,0.638492560075569
tau:1.20-gamma:1.00-C:0.80-bound:0.05,0.4626142955123624,0.9593681172628541,0.6233045237908238
tau:1.20-gamma:1.00-C:0.80-bound:0.03,0.42751704762909243,0.9832915622389305,0.5946607772671219
tau:1.20-gamma:1.00-C:0.80-bound:0.01,0.32936490319975315,1.0,0.4948203534404733
tau:1.20-gamma:1.00-C:1.00-bound:0.50,0.6920274007038714,0.5789424153268546,0.6195036026584374
tau:1.20-gamma:1.00-C:1.00-bound:0.30,0.6453241690083795,0.7134445137877631,0.6713487569960345
tau:1.20-gamma:1.00-C:1.00-bound:0.10,0.518088922255589,0.8637882585251005,0.6464489256093454
tau:1.20-gamma:1.00-C:1.00-bound:0.05,0.47087786407063165,0.9593681172628541,0.6309561911044135
tau:1.20-gamma:1.00-C:1.00-bound:0.03,0.4315112378977925,0.9832915622389305,0.5986261702015128
tau:1.20-gamma:1.00-C:1.00-bound:0.01,0.32734754748054634,1.0,0.4923957288042844
tau:1.20-gamma:1.00-C:2.00-bound:0.50,0.7198115609880316,0.5971450365043042,0.6479602667683163
tau:1.20-gamma:1.00-C:2.00-bound:0.30,0.6808259578091768,0.7053313454915285,0.6860394977701673
tau:1.20-gamma:1.00-C:2.00-bound:0.10,0.5529259029259029,0.8887625849868414,0.6797029651013675
tau:1.20-gamma:1.00-C:2.00-bound:0.05,0.483926497744567,0.9514316093263462,0.6401679904783314
tau:1.20-gamma:1.00-C:2.00-bound:0.03,0.42093678666435136,0.9757158046631731,0.5872498753268124
tau:1.20-gamma:1.00-C:2.00-bound:0.01,0.3156602910027568,1.0,0.4791047799357789
tau:1.40-gamma:0.01-C:0.30-bound:0.50,0.5282790309106099,0.3382996357824733,0.40281975145676724
tau:1.40-gamma:0.01-C:0.30-bound:0.30,0.47531139803386036,0.6869834335509393,0.5593821153389886
tau:1.40-gamma:0.01-C:0.30-bound:0.10,0.3519797127337267,0.821814912776011,0.4910275213407589
tau:1.40-gamma:0.01-C:0.30-bound:0.05,0.2939983676685804,0.8712187253377186,0.43827563083285326
tau:1.40-gamma:0.01-C:0.30-bound:0.03,0.2671584691734704,0.9266727424622161,0.41362993283603416
tau:1.40-gamma:0.01-C:0.30-bound:0.01,0.19237501947275323,0.9581719450140502,0.3194979878310787
tau:1.40-gamma:0.01-C:0.50-bound:0.50,0.5962648462648462,0.41994809157280555,0.4873870937415159
tau:1.40-gamma:0.01-C:0.50-bound:0.30,0.5075589798708079,0.7272859355239217,0.5951715204307716
tau:1.40-gamma:0.01-C:0.50-bound:0.10,0.3444879757923236,0.8142391552002536,0.48282516480893173
tau:1.40-gamma:0.01-C:0.50-bound:0.05,0.31580741167434717,0.8872370319738742,0.4648947463136721
tau:1.40-gamma:0.01-C:0.50-bound:0.03,0.2818657436358614,0.9342485000379738,0.4317592152045105
tau:1.40-gamma:0.01-C:0.50-bound:0.01,0.2069653319401367,0.9581719450140502,0.339339368844672
tau:1.40-gamma:0.01-C:0.70-bound:0.50,0.6344322344322344,0.4816603432164073,0.5393392749731835
tau:1.40-gamma:0.01-C:0.70-bound:0.30,0.5191662766500348,0.7272859355239217,0.6029326350753735
tau:1.40-gamma:0.01-C:0.70-bound:0.10,0.3593450783576834,0.8305868426005726,0.499942929598102
tau:1.40-gamma:0.01-C:0.70-bound:0.05,0.3262892253988919,0.8948127895496317,0.4771424860218101
tau:1.40-gamma:0.01-C:0.70-bound:0.03,0.2948492275698158,0.9418242576137313,0.44759941473424614
tau:1.40-gamma:0.01-C:0.70-bound:0.01,0.21589555687543036,0.9661084529505581,0.3519612198438577
tau:1.40-gamma:0.01-C:0.80-bound:0.50,0.623221916971917,0.48959685115291524,0.540205211885632
tau:1.40-gamma:0.01-C:0.80-bound:0.30,0.5182398699640078,0.7272859355239217,0.6022004728272501
tau:1.40-gamma:0.01-C:0.80-bound:0.10,0.3621451509558926,0.83816260017633,0.5043742905767775
tau:1.40-gamma:0.01-C:0.80-bound:0.05,0.33102464320782915,0.9103250550618971,0.4843640264976881
tau:1.40-gamma:0.01-C:0.80-bound:0.03,0.30384477409687494,0.9418242576137313,0.4580421471967817
tau:1.40-gamma:0.01-C:0.80-bound:0.01,0.22062249052497276,0.9661084529505581,0.35814630851682866
tau:1.40-gamma:0.01-C:1.00-bound:0.50,0.6330509768009769,0.48249576510446074,0.5380841440281464
tau:1.40-gamma:0.01-C:1.00-bound:0.30,0.5205488955488956,0.7284821077727256,0.6033263883579274
tau:1.40-gamma:0.01-C:1.00-bound:0.10,0.368585382123118,0.8305868426005726,0.5094549302153043
tau:1.40-gamma:0.01-C:1.00-bound:0.05,0.32995119073217544,0.9179008126376548,0.4842468858196929
tau:1.40-gamma:0.01-C:1.00-bound:0.03,0.3141127282145904,0.9418242576137313,0.47007898787654073
tau:1.40-gamma:0.01-C:1.00-bound:0.01,0.22933651062533048,0.9661084529505581,0.36968167766932303
tau:1.40-gamma:0.01-C:2.00-bound:0.50,0.6584620058304269,0.49800803061672627,0.5567221539463456
tau:1.40-gamma:0.01-C:2.00-bound:0.30,0.5642850506980942,0.6954259826113373,0.6199001822951403
tau:1.40-gamma:0.01-C:2.00-bound:0.10,0.3980817610062894,0.8784651021493127,0.5466659871789156
tau:1.40-gamma:0.01-C:2.00-bound:0.05,0.3513027898528669,0.9418242576137313,0.5107302387373661
tau:1.40-gamma:0.01-C:2.00-bound:0.03,0.322022672826153,0.9418242576137313,0.4785708750568188
tau:1.40-gamma:0.01-C:2.00-bound:0.01,0.24670865874422857,0.9912280701754387,0.39425201225438117
tau:1.40-gamma:0.05-C:0.30-bound:0.50,0.6386446886446887,0.5210960537047494,0.56588884530061
tau:1.40-gamma:0.05-C:0.30-bound:0.30,0.5412048222239901,0.7030017401870948,0.6090284813689069
tau:1.40-gamma:0.05-C:0.30-bound:0.10,0.37445802542326706,0.8557064598254529,0.5199836995705464
tau:1.40-gamma:0.05-C:0.30-bound:0.05,0.34178438682913376,0.93305232778917,0.4989385269323867
tau:1.40-gamma:0.05-C:0.30-bound:0.03,0.31756153342178567,0.9418242576137313,0.4741369245391442
tau:1.40-gamma:0.05-C:0.30-bound:0.01,0.2434762048879043,0.9824561403508771,0.38923500484751195
tau:1.40-gamma:0.05-C:0.50-bound:0.50,0.6467987898193849,0.49920420286553013,0.5529836953258761
tau:1.40-gamma:0.05-C:0.50-bound:0.30,0.5688963813963814,0.6954259826113373,0.6222570846520427
tau:1.40-gamma:0.05-C:0.50-bound:0.10,0.40940979095363655,0.9091288828130933,0.5630713375120997
tau:1.40-gamma:0.05-C:0.50-bound:0.05,0.35676826112648213,0.9418242576137313,0.5161423220973783
tau:1.40-gamma:0.05-C:0.50-bound:0.03,0.3256185807656396,0.9661084529505581,0.4858810669594793
tau:1.40-gamma:0.05-C:0.50-bound:0.01,0.249645239584264,0.9912280701754387,0.3980163126034715
tau:1.40-gamma:0.05-C:0.70-bound:0.50,0.6673122629004982,0.5083368830508418,0.5676309350089839
tau:1.40-gamma:0.05-C:0.70-bound:0.30,0.5926497695852535,0.6902425695331873,0.6331581712563691
