,peak_0-1,peak_0-2,peak_0-3,peak_1-2,peak_1-3,peak_2-3,cov_0,cov_1,cov_2,cov_3,rasterfile
mGE82-O10C2-Standard-03,9.151436789054866,5.027300636931631,5.027346418360192,4.124136152123236,4.124090370694675,4.57814285610425e-05,9.608251220173225,2.000391673538441,0.01002654487996846,0.010024951261271939,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE82_24.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_03.png
mGE82-O10C2-Standard-04,13.20998945930607,6.915455378091879,9.394715867734668,6.2945340812141914,3.8152735915714033,2.4792604896427877,6.914370508053444,3.8818154429547613,0.5092122447044845,0.03894077779327445,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE82_24.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_04.png
mGE82-O10C2-Standard-05,4.657975596604574,8.246361509202677,9.81625192251758,3.5883859125981026,5.158276325913006,1.5698904133149032,6.268283702203855,1.1156098600445992,0.0721659171042809,1.945131936039291,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE82_24.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_05.png
mGE82-O10C2-Standard-06,3.586196852499837,4.4146262426738705,4.229095860700054,0.8284293901740334,0.6428990082002173,0.1855303819738161,2.242279516701761,3.1791658055105256,3.4690128942525793,3.346356381587596,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE82_24.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_06.png
mGE82-O10C2-Standard-07,3.7594166875599697,8.72724817016909,2.650604162085653,12.48666485772906,6.410020849645623,6.076644008083439,2.32088568518916,2.285193516830166,7.020643417604982,1.8500564990488944,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE82_24.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_07.png
mGE82-O10C2-Standard-08,4.594839454851746,14.063862866627264,8.497015703302445,9.469023411775517,3.902176248450699,5.566847163324819,1.7481670167413472,3.9932954844577333,6.22662640987161,0.8161072496854607,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE82_24.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_08.png
mGE82-O10C2-Standard-09,6.651729445332723,14.533908773714096,9.627807376702465,7.8821793283813735,2.9760779313697423,4.906101397011631,3.139989968775615,4.277672830189285,4.196061342663337,0.009960524193575154,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE82_24.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_09.png
mGE82-O10C2-Standard-10,7.258634209971067,7.21072544906768,7.210724580647854,0.04790876090338703,0.047909629323212855,8.684198258279707e-07,14.660039670080263,0.009978810481037962,0.010000003908789586,0.010000000000191663,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE82_24.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_10.png
mGE82-O10C2-Standard-11,10.125153156949343,7.103049294753902,7.103049493332648,3.0221038621954417,3.0221036636166954,1.985787463354427e-07,7.849447657657234,2.9139644508537303,0.009999937467031489,0.009999999997175652,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE82_24.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_11.png
mGE82-O10C2-Standard-27,12.009784404106165,4.314054890241337,8.507676288970654,7.695729513864828,3.502108115135511,4.193621398729317,7.244920507090813,3.2207176081204243,0.9878283248871293,0.291823915476634,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE82_24.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_27.png
mGE82-O10C2-Standard-28,12.588434244288182,5.550242922804079,8.805503935448034,7.038191321484103,3.7829303088401476,3.255261012643955,4.70652453993567,4.690456083513368,1.7458218308027982,0.09302649792986321,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE82_24.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_28.png
mGE82-O10C2-Standard-29,10.401132753880837,4.946756612134708,6.564264325422419,5.4543761417461285,3.836868428458417,1.6175077132877114,10.418462485273741,5.40246806435028,0.6494677640148697,0.009479088130691246,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE82_24.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_29.png
mGE82-O10C2-Standard-30,11.978182847327584,5.937523802708128,8.610743865441101,6.040659044619456,3.367438981886483,2.673220062732973,8.107310760931627,4.53564198364574,0.782392361741971,0.10932008839192649,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE82_24.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_30.png
mGE82-O10C2-Standard-31,6.611157940833288,12.116308279706729,4.109723708659691,5.505150338873442,2.5014342321735974,8.00658457104704,5.245136982394838,3.254559932786294,5.927666838761288,0.016668701000029786,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE82_24.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_31.png
mGE82-O10C2-Predeviant-05,7.612561700138707,7.148191122504586,7.146739516486216,0.4643705776341216,0.4658221836524916,0.001451606018370022,6.979954522425545,0.15737814763081837,0.009767759081967694,0.009999994820391744,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE82_24.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_05.png
mGE82-O10C2-Predeviant-06,4.936105003171582,6.443520278984975,9.39987381449556,1.5074152758133934,4.463768811323978,2.9563535355105843,7.014200308764109,0.7804501733301403,0.052067773259651805,3.8727195386287905,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE82_24.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_06.png
mGE82-O10C2-Predeviant-07,7.843671187396153,7.200257628292106,7.20011840313502,0.6434135591040473,0.643552784261133,0.0001392251570857539,6.05636634886526,1.8919616281519147,0.010494266484598,0.010486175210108528,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE82_24.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_07.png
mGE82-O10C2-Predeviant-08,11.999832385304032,8.181288784611864,8.245313002412724,3.818543600692169,3.754519382891309,0.06402421780085987,8.798233890140068,2.2210304839452557,0.011162398404758512,0.010373362593762495,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE82_24.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_08.png
mGE82-O10C2-Predeviant-09,12.675058991827383,8.494701072146205,8.577446385359467,4.180357919681178,4.097612606467916,0.0827453132132625,8.686699171211801,1.7666933206509032,0.009858827520513761,0.010000001253127572,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE82_24.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_09.png
mGE82-O10C2-Predeviant-10,5.97395833333335,5.97395833333335,5.97395833333335,0.0,0.0,0.0,10.60658844543654,0.01000000000001421,0.01000000000001421,0.01000000000001421,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE82_24.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_10.png
mGE82-O10C2-Predeviant-27,9.635045889641965,4.105153044695934,4.826647237107139,5.529892844946031,4.808398652534827,0.7214941924112042,2.6831737805188345,10.219386254960524,0.06895857610487795,0.010000000000014272,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE82_24.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_27.png
mGE82-O10C2-Predeviant-28,9.810523113548225,4.124921184996049,4.122749077137911,5.685601928552177,5.687774036410315,0.0021721078581382613,11.5818059995031,2.4608804519286323,0.010076214469864939,0.010076003350686164,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE82_24.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_28.png
mGE82-O10C2-Predeviant-29,9.72004121151896,6.593235498736423,6.562916897172714,3.126805712782537,3.1571243143462455,0.03031860156370847,9.721512883763038,3.012962743828711,0.010610346846949474,0.010336795680269363,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE82_24.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_29.png
mGE82-O10C2-Predeviant-30,9.86937813105818,6.03312713648419,6.093945757402711,3.8362509945739918,3.7754323736554705,0.060818620918521304,10.27315707033154,3.9180057436863294,0.01098632759957486,0.010264472623044278,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE82_24.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_30.png
mGE82-O10C2-Predeviant-31,10.524804282755571,6.652174878880637,5.8417020430860465,3.872629403874934,4.683102239669525,0.8104728357945907,11.055925472778126,3.647222310879058,0.03965088024233647,0.017257085270516476,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE82_24.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_31.png
mGE82-O10C2-Predeviant-32,12.24317111693863,8.295190439645292,6.956494781010598,3.9479806772933355,5.286676335928031,1.3386956586346956,6.978629009002072,3.69883941543782,0.023292583907636964,0.11129751055246646,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE82_24.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_32.png
mGE82-O10C2-Deviant-05,12.636090168657326,7.959452159969116,7.959452159969116,4.67663800868821,4.67663800868821,0.0,7.942426384328521,2.7444597398259907,0.01000000000001421,0.01000000000001421,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE82_24.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Deviant_ElectrodeChannel_05.png
mGE82-O10C2-Deviant-06,10.93191091890413,7.690682658001768,7.534488796961442,3.2412282609023615,3.3974221219426877,0.15619386104032618,8.132362292982629,1.8825711945630803,0.01420921828402677,0.010035895004331425,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE82_24.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Deviant_ElectrodeChannel_06.png
mGE82-O10C2-Deviant-07,12.299161767111801,7.991660440277544,7.966908749440502,4.307501326834258,4.3322530176713,0.024751690837041984,7.787488986512352,2.360532047410095,0.010299934661442177,0.010226164162941465,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE82_24.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Deviant_ElectrodeChannel_07.png
mGE82-O10C2-Deviant-08,12.097080505516297,8.465911469930505,8.505196822773332,3.631169035585792,3.5918836827429654,0.039285352842826526,6.385888752113871,3.3383202972962938,0.009263052055122829,0.009930674703821992,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE82_24.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Deviant_ElectrodeChannel_08.png
mGE82-O10C2-Deviant-09,10.886458797564035,8.077048772481252,8.133479568693554,2.8094100250827836,2.7529792288704815,0.05643079621230207,8.149616876361318,1.4518321630209179,0.010705469730406054,0.0103161649365511,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE82_24.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Deviant_ElectrodeChannel_09.png
mGE82-O10C2-Deviant-10,9.14739115025301,9.053702035791613,9.053701377533171,0.09368911446139894,0.09368977271984047,6.582584415326664e-07,6.044304671901615,0.010689232393473542,0.010000008832384747,0.010000000000415017,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE82_24.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Deviant_ElectrodeChannel_10.png
mGE82-O10C2-Deviant-27,9.830001795873144,7.257040861266603,7.25704086126658,2.5729609346065407,2.572960934606564,2.3092638912203256e-14,5.72786305842417,1.7411037278146475,0.010000000000015722,0.01000000000001421,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE82_24.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Deviant_ElectrodeChannel_27.png
mGE82-O10C2-Deviant-28,11.105478047651957,6.374593165478357,7.537568015148114,4.730884882173599,3.5679100325038418,1.162974849669757,6.38120367300342,3.0500499031064883,0.25433041172768156,0.010000582288851215,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE82_24.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Deviant_ElectrodeChannel_28.png
mGE82-O10C2-Deviant-29,11.60391343394059,6.66750616174984,7.722982755210593,4.936407272190751,3.8809306787299978,1.055476593460753,5.391179059495814,3.8534910771437483,0.14421349897005295,0.009691005671164056,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE82_24.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Deviant_ElectrodeChannel_29.png
mGE82-O10C2-Deviant-30,9.120922351642582,6.692238854640737,6.689665723224717,2.4286834970018445,2.4312566284178647,0.0025731314160202245,7.939658939822305,6.682528301842884,0.010280051673379711,0.010229896225942758,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE82_24.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Deviant_ElectrodeChannel_30.png
mGE82-O10C2-Deviant-31,9.302828105049617,2.8494392440872103,2.8501971929371583,6.4533888609624075,6.452630912112459,0.0007579488499480647,5.762608755568014,6.895322178181599,0.010128148594786647,0.010122563036156947,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE82_24.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Deviant_ElectrodeChannel_31.png
mGE82-O10C2-Deviant-32,11.539450170671055,7.842229708052108,7.7185746107127295,3.6972204626189464,3.820875559958325,0.12365509733937863,7.728937136898566,5.1618818498795545,0.011514499413585254,0.01019619931076195,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE82_24.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Deviant_ElectrodeChannel_32.png
mGE82-O10C2-Postdeviant-05,6.781052385036727,7.410361797437632,6.807636594350626,0.6293094124009055,0.026584209313899265,0.6027252030870063,6.867018113687678,0.010743307839932837,0.06053927817037157,0.010384008535268597,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE82_24.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Postdeviant_ElectrodeChannel_05.png
mGE82-O10C2-Postdeviant-06,5.660705250348352,5.837196369639449,5.837195986052857,0.1764911192910974,0.1764907357045047,3.8358659271153783e-07,12.468668203069317,0.03587929665012341,0.010000002928105633,0.010000000000147138,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE82_24.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Postdeviant_ElectrodeChannel_06.png
mGE82-O10C2-Postdeviant-07,6.100103936453257,10.768796911405646,6.405339569843948,4.668692974952389,0.3052356333906907,4.363457341561698,9.109124500382407,0.01830614993398016,2.742169967720892,0.010067330552092066,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE82_24.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Postdeviant_ElectrodeChannel_07.png
mGE82-O10C2-Postdeviant-08,7.187753607176427,13.779320669512156,9.482107505423876,6.59156706233573,2.294353898247449,4.297213164088281,4.798628239135705,0.5753885813132303,2.907772027145366,0.009283175758836202,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE82_24.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Postdeviant_ElectrodeChannel_08.png
mGE82-O10C2-Postdeviant-09,11.26731987174975,9.143442528637648,9.143451201279346,2.1238773431121025,2.1238686704704044,8.672641698126426e-06,7.739514310682684,2.024412253611016,0.009657936707544676,0.009657705938612997,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE82_24.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Postdeviant_ElectrodeChannel_09.png
mGE82-O10C2-Postdeviant-27,9.85193834184269,4.396913669497296,4.39679942877703,5.4550246723453935,5.45513891306566,0.00011424072026677834,3.6782488526368544,5.266145660976286,0.00970350412904303,0.009709211448009687,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE82_24.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Postdeviant_ElectrodeChannel_27.png
mGE82-O10C2-Postdeviant-28,11.753157577887496,5.614339215267571,3.4254621527959834,6.138818362619924,8.327695425091513,2.1888770624715876,4.978015931361005,6.5582437819580495,0.5788587168433869,0.010523495813544817,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE82_24.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Postdeviant_ElectrodeChannel_28.png
mGE82-O10C2-Postdeviant-29,3.663963925774361,3.6647662838510904,3.6807126672100026,0.0008023580767293481,0.016748741435641534,0.015946383358912186,25.191425107339263,0.009747853249058048,0.009765193593704757,0.009999995303587606,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE82_24.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Postdeviant_ElectrodeChannel_29.png
mGE82-O10C2-Postdeviant-30,11.625595029252116,7.3815769311424555,7.381576921749675,4.2440180981096605,4.244018107502441,9.392780775385745e-09,6.215075399082178,4.481173636720066,0.01000001322304425,0.010000012070313464,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE82_24.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Postdeviant_ElectrodeChannel_30.png
mGE82-O10C2-Postdeviant-31,10.369668935195886,5.239684982727171,5.655414098395475,5.129983952468714,4.71425483680041,0.41572911566830406,6.174941616323635,2.5405154367854066,0.031874701997893086,0.010000000082315563,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE82_24.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Postdeviant_ElectrodeChannel_31.png
mGE82-O10C2-Postdeviant-32,12.178746994274547,6.835576273174633,7.775229777824633,5.343170721099915,4.403517216449915,0.9396535046499999,7.185155378290113,2.9590195093869447,0.11266733830574333,0.01000000000001421,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE82_24.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Postdeviant_ElectrodeChannel_32.png
mGE83-O10C2-Standard-02,6.5415325819365115,7.1813730861348715,11.118470044118279,0.6398405041983599,4.576937462181767,3.9370969579834068,7.5880402249167425,0.06781879079985045,0.010487937780810938,3.3807195915483095,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_02.png
mGE83-O10C2-Standard-03,5.714861193365277,9.67170643354222,0.7477181187229629,3.9568452401769427,4.967143074642314,8.923988314819256,0.09729606937373092,1.7325196250945447,1.7821093978452,0.08047278265460005,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_03.png
mGE83-O10C2-Standard-04,0.6442083962355856,5.404654912343174,3.733568460406751,4.760446516107589,3.0893600641711654,1.6710864519364232,0.20094784510363264,0.1702029609946236,0.9025925299339517,0.36189434311724633,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_04.png
mGE83-O10C2-Standard-05,5.839416321344346,3.6997571111181804,0.7562108425377216,2.1396592102261653,5.083205478806624,2.9435462685804588,0.30801060319115375,1.4131770722548267,0.45381995110811846,0.15591764894987353,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_05.png
mGE83-O10C2-Standard-06,5.180187780372748,3.530992761046784,0.9215444499252134,1.6491950193259637,6.101732230297961,4.452537210971998,0.10253087155346942,1.1085232223951402,0.40752171720846303,0.0432380079592381,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_06.png
mGE83-O10C2-Standard-07,4.5516440638987525,4.844394704449961,3.8753834367220765,9.396038768348713,8.427027500620829,0.9690112677278844,1.0958213420487524,1.7769465570526666,0.05405574595955495,0.13707329316947006,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_07.png
mGE83-O10C2-Standard-08,5.000861941042633,4.361791657922927,4.129927165630901,9.36265359896556,0.8709347754117314,8.491718823553828,1.1107150003533406,0.18031036475470288,1.9327267240703851,0.07952803099198642,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_08.png
mGE83-O10C2-Standard-09,0.5502284318196402,4.279363313039678,5.066037584438611,3.7291348812200376,4.515809152618971,0.7866742713989332,0.17763752382992976,0.2110901142620471,0.9638578653615458,2.5935169441319297,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_09.png
mGE83-O10C2-Standard-10,0.8879044680254076,3.834598219016925,7.212629363756339,4.722502687042333,8.100533831781746,3.3780311447394133,0.7436059566848339,0.05879878855362362,1.2504718383489548,4.800425383181984,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_10.png
mGE83-O10C2-Standard-27,12.470395368187587,8.644516348450459,5.939902144334209,3.825879019737127,6.530493223853378,2.7046142041162513,8.56007440823002,2.271994522680522,0.7683368214606383,0.1673762896373587,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_27.png
mGE83-O10C2-Standard-28,13.870635216538897,5.648489081484339,9.604922889454022,8.222146135054558,4.265712327084875,3.956433807969683,4.923542000958798,2.33229291734028,2.1218937366542527,0.39041227059099864,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_28.png
mGE83-O10C2-Standard-29,5.714138689374188,13.498497618838245,10.029608047859924,7.784358929464057,4.315469358485735,3.4688895709783223,6.1428422446869515,2.496643849214013,1.6110123205231637,0.7590565682491225,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_29.png
mGE83-O10C2-Standard-30,9.304127151423302,4.801872980719963,4.573885219521187,4.502254170703338,4.730241931902116,0.22798776119877662,15.796012788071852,2.604483503853587,0.016361989838093047,0.00981884312283919,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_30.png
mGE83-O10C2-Standard-31,10.278159687256748,1.7306884584439342,1.730688272582599,8.547471228812814,8.547471414674149,1.8586133521125703e-07,11.318766666868298,4.850099522159439,0.010000003076391251,0.010000000000153875,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Standard_ElectrodeChannel_31.png
mGE83-O10C2-Predeviant-03,7.445852908802776,2.680856339000515,8.456272381894978,4.7649965698022605,1.0104194730922025,5.775416042894463,5.222415220661517,0.1648381860791059,1.8573126980503858,0.02340960583656305,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_03.png
mGE83-O10C2-Predeviant-04,4.335732719110313,5.343631275054331,3.8224223221520237,1.007898555944018,0.5133103969582891,1.521208952902307,1.5291750246116602,0.046057246972523794,0.1788077996448273,0.08789290714848946,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_04.png
mGE83-O10C2-Predeviant-05,5.9638917056144445,1.2466487838691371,0.8379838015530439,4.717242921745307,5.125907904061401,0.4086649823160933,10.611767559024619,0.24807260997033173,2.3264884100511614,2.1939143738026834,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_05.png
mGE83-O10C2-Predeviant-06,3.8355147905314233,1.8989309872909494,5.471584882057755,5.734445777822373,1.6360700915263315,7.370515869348704,2.045199304055599,0.10340887831802864,8.076614483434206,0.033802755994894365,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_06.png
mGE83-O10C2-Predeviant-07,8.115033941971104,6.900313648813528,3.4912596104040805,1.2147202931575762,4.623774331567024,3.4090540384094474,4.862407030307475,0.13057667484604765,0.17351502704713379,1.7613825142649566,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_07.png
mGE83-O10C2-Predeviant-08,3.57641550591611,4.069620081334326,4.391713790270444,7.646035587250436,0.8152982843543342,8.46133387160477,2.0717584587113604,0.23590595792456973,5.2441322369683725,0.013883149353639483,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_08.png
mGE83-O10C2-Predeviant-09,2.9196530092679414,4.012558369436164,4.065587634521698,6.932211378704105,1.1459346252537568,8.078146003957862,1.5799552176880998,0.3236421276518547,5.264740527878658,0.14129568779904958,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_09.png
mGE83-O10C2-Predeviant-10,4.14194663231441,4.908009029987388,5.3868986543806425,0.7660623976729788,1.244952022066233,0.4788896243932541,8.78323693319103,0.25228836216499195,0.03222855236793976,0.01030639799512737,/media/loaloa/Samsung_T5/output_lowthr/MUA_output_lowthr/mGE83_29.07.2019_O10C2.mcd/Raster_NegativeSpikes_Triggers_Predeviant_ElectrodeChannel_10.png
